Tank,ColorID,ID,Temp,Treatment,Trial,Trial_date,Length,Weight,Notes,Ethovision_trial,DistMove,TimeMove,TimeNotMove,FreqArena,TimeArena,FreqPartial,TimePartial
C_10_6,Pink,C_10_6_Pink,10,control,Post1,13/03/2024,7.5,4.7,,39,1130.61,169.669,179.679,21,353.686,36,126.126
C_10_6,Yellow,C_10_6_Yellow,10,control,Post1,13/03/2024,8.0,5.6,,40,1974.93,275.942,150.317,28,431.43,54,161.494
E_10_6,Blue,E_10_6_Blue,10,exposed,Post1,13/03/2024,7.6,5.2,,41,762.175,86.2528,7.84116,12,97.2638,18,31.031
E_10_6,Orange,E_10_6_Orange,10,exposed,Post1,13/03/2024,7.2,3.9,,42,2339.88,275.775,20.3537,28,304.471,47,76.4096
E_10_6,Pink,E_10_6_Pink,10,exposed,Post1,13/03/2024,7.5,4.2,,43,605.702,66.3996,4.67133,10,72.7393,18,29.029
E_10_6,Yellow,E_10_6_Yellow,10,exposed,Post1,13/03/2024,7.4,4.3,,44,2737.18,330.83,21.8551,44,360.86,79,96.2626
C_10_7,Blue,C_10_7_Blue,10,control,Post1,13/03/2024,6.7,2.9,,45,1051.36,134.134,9.67633,22,149.149,40,61.061
C_10_7,Orange,C_10_7_Orange,10,control,Post1,13/03/2024,6.7,3.2,,46,1698.16,175.675,15.8492,24,196.696,38,56.8901
C_10_7,Pink,C_10_7_Pink,10,control,Post1,13/03/2024,6.9,3.5,,47,1474.33,193.193,283.616,17,480.48,34,198.365
C_10_7,Yellow,C_10_7_Yellow,10,control,Post1,13/03/2024,7.0,3.3,,48,1219.26,170.336,14.1808,25,188.855,39,60.2267
E_10_7,Blue,E_10_7_Blue,10,exposed,Post1,13/03/2024,7.8,5.0,,49,3905.68,409.909,48.7153,20,462.295,43,50.05
E_10_7,Orange,E_10_7_Orange,10,exposed,Post1,13/03/2024,8.6,7.2,,50,3608.46,412.579,53.8871,37,474.14,69,94.0939
E_10_7,Pink,E_10_7_Pink,10,exposed,Post1,13/03/2024,8.4,6.1,,51,380.602,45.3786,12.8462,10,61.7283,15,29.029
E_10_7,Yellow,E_10_7_Yellow,10,exposed,Post1,13/03/2024,8.4,6.7,DIED,MISSING,,,,,,,
E_10_7,Yellow2,E_10_7_Yellow2,10,exposed,Post1,13/03/2024,6.9,2.8,,52,822.616,116.116,5.00499,33,130.797,46,60.894
C_10_8,Blue,C_10_8_Blue,10,control,Post1,14/03/2024,8.5,6.0,,53,1273.65,152.986,22.3556,34,183.183,52,97.5974
C_10_8,Orange,C_10_8_Orange,10,control,Post1,14/03/2024,9.1,7.6,,54,1496.06,155.155,66.5664,19,228.228,33,88.9221
C_10_8,Pink,C_10_8_Pink,10,control,Post1,14/03/2024,7.0,3.6,,55,2510.12,312.145,16.5165,48,338.838,84,111.278
C_10_8,Yellow,C_10_8_Yellow,10,control,Post1,14/03/2024,8.4,6.1,,Never Leaves,0,0,0,0,0,0,0
E_10_8,Blue,E_10_8_Blue,10,exposed,Post1,14/03/2024,8.1,5.5,,56,107.362,19.8531,32.8661,4,53.7203,7,38.8721
E_10_8,Orange,E_10_8_Orange,10,exposed,Post1,14/03/2024,8.0,4.9,,57,277.128,31.8651,2.002,10,36.3696,15,21.3546
E_10_8,Pink,E_10_8_Pink,10,exposed,Post1,14/03/2024,7.0,3.7,,58,797.668,90.0899,37.8711,9,129.463,17,52.8861
E_10_8,Yellow,E_10_8_Yellow,10,exposed,Post1,14/03/2024,7.6,4.9,,video is crazy,,,,,,,
C_10_9,Blue,C_10_9_Blue,10,control,Post1,14/03/2024,8.4,6.5,,60,1370.61,146.98,35.2018,19,187.187,38,79.7463
C_10_9,Orange,C_10_9_Orange,10,control,Post1,14/03/2024,9.6,8.4,,61,897.099,119.619,33.7003,38,161.661,49,98.5984
C_10_9,Pink,C_10_9_Pink,10,control,Post1,14/03/2024,8.6,6.9,,62,1073.11,143.81,72.9061,28,223.556,45,104.938
C_10_9,Yellow,C_10_9_Yellow,10,control,Post1,14/03/2024,8.5,6.8,,63,1593.56,200.6,264.597,22,467.199,45,235.368
E_10_9,Blue,E_10_9_Blue,10,exposed,Post1,14/03/2024,7.2,3.6,,64,2973.79,351.351,22.6893,31,380.046,55,82.4156
E_10_9,Orange,E_10_9_Orange,10,exposed,Post1,14/03/2024,8.0,5.7,,65,1628.75,207.04,186.686,30,401.901,42,148.982
E_10_9,Pink,E_10_9_Pink,10,exposed,Post1,14/03/2024,7.9,5.7,,66,1005.4,163.663,86.0859,23,254.421,34,108.108
E_10_9,Yellow,E_10_9_Yellow,10,exposed,Post1,14/03/2024,7.4,4.2,,67,1491.38,210.877,39.5394,27,255.088,47,106.106
C_10_10,Blue,C_10_10_Blue,10,control,Post1,14/03/2024,9.8,9.9,,68,1299.29,167.167,194.528,37,370.37,57,186.353
C_10_10,Orange,C_10_10_Orange,10,control,Post1,14/03/2024,10.0,9.4,,69,3514.67,460.96,34.034,31,501.167,61,78.9121
C_10_10,Pink,C_10_10_Pink,10,control,Post1,14/03/2024,9.3,9.1,,70,929.063,156.99,186.186,24,348.515,33,198.198
C_10_10,Yellow,C_10_10_Yellow,10,control,Post1,14/03/2024,10.5,12.3,,71,1133.74,173.006,225.558,17,402.234,32,210.043
E_10_10,Blue,E_10_10_Blue,10,exposed,Post1,14/03/2024,5.6,2.0,,72,1898.47,252.585,48.7153,30,308.475,52,99.9331
E_10_10,Orange,E_10_10_Orange,10,exposed,Post1,14/03/2024,6.1,2.4,,73,1350.29,194.194,41.041,23,241.074,36,57.057
E_10_10,Pink,E_10_10_Pink,10,exposed,Post1,14/03/2024,7.0,3.3,,74,284.746,34.5345,8.00799,5,43.3766,7,8.17483
E_10_10,Yellow,E_10_10_Yellow,10,exposed,Post1,14/03/2024,7.5,4.2,,75,2757.15,351.684,41.3746,56,405.571,87,115.282
C_10_1,Blue,C_10_1_Blue,10,control,Post2,15/03/2024,8.7,6.5,,1,2041.53,227.06,28.1948,28,261.761,49,75.9091
C_10_1,Orange,C_10_1_Orange,10,control,Post2,15/03/2024,8.2,5.7,,2,1753.85,185.685,67.0669,26,258.591,45,104.271
C_10_1,Pink,C_10_1_Pink,10,control,Post2,15/03/2024,7.6,7.1,DIED,MISSING,,,,,,,
C_10_1,Untagged,C_10_1_Untagged,10,control,Post2,15/03/2024,,,,3-UNTAG,779.044,96.4296,21.8551,12,121.121,20,49.2158
C_10_1,Yellow,C_10_1_Yellow,10,control,Post2,15/03/2024,8,5.4,,4,2378.88,254.253,40.5404,42,302.468,68,120.453
E_10_1,Blue,E_10_1_Blue,10,exposed,Post2,15/03/2024,8.2,5.8,,5,1259.83,144.478,21.1878,35,175.008,55,89.5894
E_10_1,Orange,E_10_1_Orange,10,exposed,Post2,15/03/2024,9.3,8.8,,6,3657.82,377.877,37.037,33,423.089,61,110.61
E_10_1,Pink,E_10_1_Pink,10,exposed,Post2,15/03/2024,8.6,6.7,DIED,MISSING,,,,,,,
E_10_1,Pink2,E_10_1_Pink2,10,exposed,Post2,15/03/2024,8.3,5.8,,7,1820.79,196.696,29.6963,34,235.735,51,109.609
E_10_1,Yellow,E_10_1_Yellow,10,exposed,Post2,15/03/2024,8.4,6.1,,8,486.046,68.5684,5.50549,17,79.4125,23,37.0369
C_10_2,Blue,C_10_2_Blue,10,control,Post2,15/03/2024,8.3,5.6,DIED,MISSING,,,,,,,
C_10_2,Orange,C_10_2_Orange,10,control,Post2,15/03/2024,9.9,9.7,,9,2528.89,308.641,132.299,34,448.448,59,152.652
C_10_2,Pink,C_10_2_Pink,10,control,Post2,15/03/2024,7.9,4.6,DIED,MISSING,,,,,,,
C_10_2,Untagged,C_10_2_Untagged,10,control,Post2,15/03/2024,,,,10-UNTAG,960.775,114.948,12.3457,29,137.304,41,68.7353
C_10_2,Yellow,C_10_2_Yellow,10,control,Post2,15/03/2024,9.8,9.5,,11,2119.51,215.882,152.152,40,376.876,66,209.709
E_10_2,Blue,E_10_2_Blue,10,exposed,Post2,15/03/2024,9.5,9.5,,12,1148.06,127.627,11.3447,20,145.312,37,63.2298
E_10_2,Orange,E_10_2_Orange,10,exposed,Post2,15/03/2024,9,7.2,,13,1108.57,149.983,101.768,35,258.591,50,107.607
E_10_2,Pink,E_10_2_Pink,10,exposed,Post2,15/03/2024,8.5,6.8,,14,1233.52,154.488,47.3806,35,212.379,55,97.7643
E_10_2,Yellow,E_10_2_Yellow,10,exposed,Post2,15/03/2024,9,7.9,,15,906.264,119.119,34.7013,21,159.659,32,66.5664
C_10_3,Blue,C_10_3_Blue,10,control,Post2,15/03/2024,8.1,5.4,,16,1082.64,125.792,403.236,5,530.363,14,298.965
C_10_3,Orange,C_10_3_Orange,10,control,Post2,15/03/2024,9.3,8.1,,17,2829.5,272.439,89.9231,26,367.7,46,125.125
C_10_3,Pink,C_10_3_Pink,10,control,Post2,15/03/2024,8.2,6.3,,MISSING,,,,,,,
C_10_3,Yellow,C_10_3_Yellow,10,control,Post2,15/03/2024,9.4,8.1,,18,3801.2,348.681,86.5863,37,445.778,70,169.169
E_10_3,Blue,E_10_3_Blue,10,exposed,Post2,15/03/2024,7.5,4.2,,19,466.129,59.2258,33.5335,13,95.2618,20,59.059
E_10_3,Orange,E_10_3_Orange,10,exposed,Post2,15/03/2024,8,5.3,,20,1545.54,162.329,11.011,19,177.844,31,44.8781
E_10_3,Pink,E_10_3_Pink,10,exposed,Post2,15/03/2024,7.1,3.6,,21,1801.34,203.87,21.6883,36,234.901,57,81.4146
E_10_3,Yellow,E_10_3_Yellow,10,exposed,Post2,15/03/2024,7.8,4.5,,22,3003.29,368.534,50.2167,31,424.757,57,91.925
C_10_4,Blue,C_10_4_Blue,10,control,Post2,16/03/2024,7.8,4.9,,23,1778.03,249.082,34.3676,65,296.796,96,137.637
C_10_4,Orange,C_10_4_Orange,10,control,Post2,16/03/2024,8.2,5.9,,24,1253.36,137.304,29.5295,13,169.002,24,40.04
C_10_4,Pink,C_10_4_Pink,10,control,Post2,16/03/2024,7.5,4.4,,25,1221.04,134.801,5.67233,40,152.486,52,75.9091
C_10_4,Yellow,C_10_4_Yellow,10,control,Post2,16/03/2024,7.5,4.4,,26,1443.17,176.176,22.1888,54,212.045,81,119.119
E_10_4,Blue,E_10_4_Blue,10,exposed,Post2,16/03/2024,6.7,3.1,,27,1592.38,219.886,86.7533,8,308.308,19,68.5684
E_10_4,Orange,E_10_4_Orange,10,exposed,Post2,16/03/2024,7.2,3.7,,28,932.078,138.805,21.3546,34,170.837,52,102.102
E_10_4,Pink,E_10_4_Pink,10,exposed,Post2,16/03/2024,7.9,4.9,,29,563.053,80.7473,99.5994,17,183.683,28,104.104
E_10_4,Yellow,E_10_4_Yellow,10,exposed,Post2,16/03/2024,8.4,6,,30,3116.22,300.133,36.0359,48,345.678,85,101.434
C_10_5,Blue,C_10_5_Blue,10,control,Post2,16/03/2024,7.9,4.5,,31,1005.37,109.776,10.5105,13,122.956,22,37.2038
C_10_5,Orange,C_10_5_Orange,10,control,Post2,16/03/2024,8.1,5.5,DIED,MISSING,,,,,,,
C_10_5,Untagged,C_10_5_Untagged,10,control,Post2,16/03/2024,,,,32-UNTAG,2159.92,235.568,21.5215,33,263.596,47,75.9091
C_10_5,Pink,C_10_5_Pink,10,control,Post2,16/03/2024,7.9,4.8,,33,1075.19,159.826,24.024,47,195.862,68,111.778
C_10_5,Yellow,C_10_5_Yellow,10,control,Post2,16/03/2024,7.7,4.7,,Never Leaves,,,,,,,
E_10_5,Blue,E_10_5_Blue,10,exposed,Post2,16/03/2024,8.5,5.8,,34,612.769,72.9061,15.015,22,92.9261,31,48.7153
E_10_5,Orange,E_10_5_Orange,10,exposed,Post2,16/03/2024,7,3.6,DIED,MISSING,,,,,,,
E_10_5,Pink,E_10_5_Pink,10,exposed,Post2,16/03/2024,6.8,3.2,DIED,MISSING,,,,,,,
E_10_5,Yellow,E_10_5_Yellow,10,exposed,Post2,16/03/2024,7.5,4.7,DIED,MISSING,,,,,,,
C_10_6,Blue,C_10_6_Blue,10,control,Post2,16/03/2024,7.7,4.4,,35,621.262,93.9271,16.8502,23,117.284,34,59.5595
C_10_6,Orange,C_10_6_Orange,10,control,Post2,16/03/2024,8.4,6.3,,36,2293.1,242.909,37.3706,40,289.122,62,105.105
C_10_6,Pink,C_10_6_Pink,10,control,Post2,16/03/2024,7.5,4.7,,37,1851.02,232.232,123.623,26,360.86,46,104.438
C_10_6,Yellow,C_10_6_Yellow,10,control,Post2,16/03/2024,8.0,5.6,,38,1570.72,225.225,105.939,44,341.841,70,181.181
E_10_6,Blue,E_10_6_Blue,10,exposed,Post2,16/03/2024,7.6,5.2,,39,1172.24,177.511,20.3536,42,208.208,55,99.0989
E_10_6,Orange,E_10_6_Orange,10,exposed,Post2,16/03/2024,7.2,3.9,,40,2763.41,351.518,18.018,33,375.041,54,75.2418
E_10_6,Pink,E_10_6_Pink,10,exposed,Post2,16/03/2024,7.5,4.2,,41,1783.26,194.861,8.84216,30,210.71,49,65.7323
E_10_6,Yellow,E_10_6_Yellow,10,exposed,Post2,16/03/2024,7.4,4.3,,42,124.059,24.1908,23.5235,14,51.3846,15,47.7142
C_10_7,Blue,C_10_7_Blue,10,control,Post2,16/03/2024,6.7,2.9,,43,490.453,77.5774,6.84016,10,87.7543,18,37.5375
C_10_7,Orange,C_10_7_Orange,10,control,Post2,16/03/2024,6.7,3.2,,44,3857.17,418.584,21.021,29,445.778,48,62.5625
C_10_7,Pink,C_10_7_Pink,10,control,Post2,16/03/2024,6.9,3.5,,45,2034.85,317.817,203.537,25,526.859,59,200.033
C_10_7,Yellow,C_10_7_Yellow,10,control,Post2,16/03/2024,7.0,3.3,,46,2086.5,228.394,6.67332,30,241.574,54,59.0589
E_10_7,Blue,E_10_7_Blue,10,exposed,Post2,16/03/2024,7.8,5.0,,47,1965.66,269.102,44.3776,41,320.987,72,125.125
E_10_7,Orange,E_10_7_Orange,10,exposed,Post2,16/03/2024,8.6,7.2,,48,3943.76,426.592,96.9301,17,526.359,35,41.7083
E_10_7,Pink,E_10_7_Pink,10,exposed,Post2,16/03/2024,8.4,6.1,,49,1580.68,229.062,55.8891,29,292.292,49,113.28
E_10_7,Yellow,E_10_7_Yellow,10,exposed,Post2,16/03/2024,8.4,6.7,DIED,MISSING,,,,,,,
E_10_7,Yellow2,E_10_7_Yellow2,10,exposed,Post2,16/03/2024,6.9,2.8,,50,1561.26,194.527,13.5135,30,214.214,48,73.4065
C_10_8,Blue,C_10_8_Blue,10,control,Post2,17/03/2024,8.5,6.0,,51,518.3,64.8981,21.1878,20,89.9231,26,52.3856
C_10_8,Orange,C_10_8_Orange,10,control,Post2,17/03/2024,9.1,7.6,,52,1821.44,192.192,51.8851,25,249.582,44,88.7553
C_10_8,Pink,C_10_8_Pink,10,control,Post2,17/03/2024,7.0,3.6,,53,2267.92,281.114,21.1878,43,310.81,78,109.276
C_10_8,Yellow,C_10_8_Yellow,10,control,Post2,17/03/2024,8.4,6.1,,54,329.804,52.3856,17.8511,17,75.5753,22,48.8821
E_10_8,Blue,E_10_8_Blue,10,exposed,Post2,17/03/2024,8.1,5.5,,55,430.14,64.2308,14.1808,15,81.5814,21,43.7103
E_10_8,Orange,E_10_8_Orange,10,exposed,Post2,17/03/2024,8.0,4.9,,56,558.044,58.8921,13.6803,12,75.2418,22,30.1968
E_10_8,Pink,E_10_8_Pink,10,exposed,Post2,17/03/2024,7.0,3.7,,57,1057.16,154.654,53.7203,35,216.716,51,81.0809
E_10_8,Yellow,E_10_8_Yellow,10,exposed,Post2,17/03/2024,7.6,4.9,,58,1493.06,165.498,16.5165,32,189.856,49,82.0818
C_10_9,Blue,C_10_9_Blue,10,control,Post2,17/03/2024,8.4,6.5,,59,2134.83,269.269,42.5425,50,321.821,77,143.643
C_10_9,Orange,C_10_9_Orange,10,control,Post2,17/03/2024,9.6,8.4,,60,973.622,132.966,37.2038,36,180.18,48,95.7623
C_10_9,Pink,C_10_9_Pink,10,control,Post2,17/03/2024,8.6,6.9,,61,1103.56,156.156,50.8841,26,212.212,40,86.2528
C_10_9,Yellow,C_10_9_Yellow,10,control,Post2,17/03/2024,8.5,6.8,,62,1222.46,171.171,133.3,42,315.982,61,209.042
E_10_9,Blue,E_10_9_Blue,10,exposed,Post2,17/03/2024,7.2,3.6,,63,1956.79,296.629,43.5435,33,346.513,58,84.5844
E_10_9,Orange,E_10_9_Orange,10,exposed,Post2,17/03/2024,8.0,5.7,,64,2587.38,347.514,107.441,29,463.296,44,128.962
E_10_9,Pink,E_10_9_Pink,10,exposed,Post2,17/03/2024,7.9,5.7,,65,761.648,138.972,68.5684,26,213.546,42,93.9271
E_10_9,Yellow,E_10_9_Yellow,10,exposed,Post2,17/03/2024,7.4,4.2,,66,2324.71,271.771,31.8651,40,312.645,80,108.108
C_10_10,Blue,C_10_10_Blue,10,control,Post2,17/03/2024,9.8,9.9,,75,1761.54,242.909,284.951,16,530.696,37,28.3616
C_10_10,Orange,C_10_10_Orange,10,control,Post2,17/03/2024,10.0,9.4,,68,4236.66,422.255,33.5335,41,462.628,80,85.5854
C_10_10,Pink,C_10_10_Pink,10,control,Post2,17/03/2024,9.3,9.1,,69,2165.13,314.147,167.167,19,485.818,35,134.468
C_10_10,Yellow,C_10_10_Yellow,10,control,Post2,17/03/2024,10.5,12.3,,70,917.627,117.284,60.5604,17,181.347,26,107.774
E_10_10,Blue,E_10_10_Blue,10,exposed,Post2,17/03/2024,5.6,2.0,,71,1153.51,175.509,14.014,25,194.194,41,54.3876
E_10_10,Orange,E_10_10_Orange,10,exposed,Post2,17/03/2024,6.1,2.4,,72,919.776,131.798,24.3576,22,161.995,33,45.045
E_10_10,Pink,E_10_10_Pink,10,exposed,Post2,17/03/2024,7.0,3.3,,73,1182.11,157.157,20.02,12,180.514,25,46.7133
E_10_10,Yellow,E_10_10_Yellow,10,exposed,Post2,17/03/2024,7.5,4.2,,74,1257.95,178.178,13.1798,49,202.202,77,118.118
C_10_1,Blue,C_10_1_Blue,10,control,Post3,18/03/2024,8.7,6.5,,1,2240.4,247.914,40.5405,39,297.964,67,103.937
C_10_1,Orange,C_10_1_Orange,10,control,Post3,18/03/2024,8.2,5.7,,2,1831.31,192.359,35.7023,23,233.066,40,85.4186
C_10_1,Pink,C_10_1_Pink,10,control,Post3,18/03/2024,7.6,7.1,DIED,MISSING,,,,,,,
C_10_1,Untagged,C_10_1_Untagged,10,control,Post3,18/03/2024,,,,3,1537.32,169.002,17.5175,11,190.023,19,41.041
C_10_1,Yellow,C_10_1_Yellow,10,control,Post3,18/03/2024,8,5.4,,4,2228.41,260.593,49.7162,39,317.483,63,114.447
E_10_1,Blue,E_10_1_Blue,10,exposed,Post3,18/03/2024,8.2,5.8,,5,2403.34,331.331,37.5375,38,376.376,60,106.773
E_10_1,Orange,E_10_1_Orange,10,exposed,Post3,18/03/2024,9.3,8.8,,6,2044.08,259.759,24.1908,51,295.128,78,144.978
E_10_1,Pink,E_10_1_Pink,10,exposed,Post3,18/03/2024,8.6,6.7,DIED,MISSING,,,,,,,
E_10_1,Pink2,E_10_1_Pink2,10,exposed,Post3,18/03/2024,8.3,5.8,,7,1579.61,159.159,16.3497,17,178.345,31,58.5585
E_10_1,Yellow,E_10_1_Yellow,10,exposed,Post3,18/03/2024,8.4,6.1,,8,742.643,86.0858,7.84115,25,99.4325,35,52.2187
C_10_2,Blue,C_10_2_Blue,10,control,Post3,18/03/2024,8.3,5.6,DIED,MISSING,,,,,,,
C_10_2,Orange,C_10_2_Orange,10,control,Post3,18/03/2024,9.9,9.7,,9,1695.01,242.909,241.408,26,490.323,48,245.578
C_10_2,Pink,C_10_2_Pink,10,control,Post3,18/03/2024,7.9,4.6,DIED,MISSING,,,,,,,
C_10_2,Untagged,C_10_2_Untagged,10,control,Post3,18/03/2024,,,,10-UNTAG,1380.04,129.796,4.67133,25,140.14,41,47.3806
C_10_2,Yellow,C_10_2_Yellow,10,control,Post3,18/03/2024,9.8,9.5,,11,3784.95,352.518,45.3786,53,407.573,90,125.792
E_10_2,Blue,E_10_2_Blue,10,exposed,Post3,18/03/2024,9.5,9.5,,12,3457.75,363.696,83.0829,34,454.12,69,161.495
E_10_2,Orange,E_10_2_Orange,10,exposed,Post3,18/03/2024,9,7.2,,13,2308.54,209.876,128.795,20,343.676,37,160.827
E_10_2,Pink,E_10_2_Pink,10,exposed,Post3,18/03/2024,8.5,6.8,,14,524.519,75.0749,9.67633,21,90.9241,26,51.5515
E_10_2,Yellow,E_10_2_Yellow,10,exposed,Post3,18/03/2024,9,7.9,,15,2815.7,282.615,50.2167,30,338.838,51,101.434
C_10_3,Blue,C_10_3_Blue,10,control,Post3,18/03/2024,8.1,5.4,,16,348.047,52.052,330.83,13,388.388,20,269.436
C_10_3,Orange,C_10_3_Orange,10,control,Post3,18/03/2024,9.3,8.1,,17,2770.37,239.406,119.619,25,364.364,46,147.814
C_10_3,Pink,C_10_3_Pink,10,control,Post3,18/03/2024,8.2,6.3,,MISSING,,,,,,,
C_10_3,Yellow,C_10_3_Yellow,10,control,Post3,18/03/2024,9.4,8.1,,36,1786.43,186.519,195.862,31,388.387,47,248.748
E_10_3,Blue,E_10_3_Blue,10,exposed,Post3,18/03/2024,7.5,4.2,,19,420.143,62.3956,36.8701,19,106.44,25,73.5734
E_10_3,Orange,E_10_3_Orange,10,exposed,Post3,18/03/2024,8,5.3,,20,2017.07,229.229,19.3527,33,258.591,52,73.4066
E_10_3,Pink,E_10_3_Pink,10,exposed,Post3,18/03/2024,7.1,3.6,,21,1117.78,163.663,32.8661,40,204.037,59,98.2648
E_10_3,Yellow,E_10_3_Yellow,10,exposed,Post3,18/03/2024,7.8,4.5,,22,2015.45,238.238,41.0409,25,283.783,48,64.2307
C_10_4,Blue,C_10_4_Blue,10,control,Post3,19/03/2024,7.8,4.9,,23,1684.01,217.217,95.7623,44,322.155,65,152.152
C_10_4,Orange,C_10_4_Orange,10,control,Post3,19/03/2024,8.2,5.9,,24,777.204,100.434,33.3666,19,138.972,31,49.3826
C_10_4,Pink,C_10_4_Pink,10,control,Post3,19/03/2024,7.5,4.4,,25,127.696,18.5185,2.66933,7,22.3556,10,16.3497
C_10_4,Yellow,C_10_4_Yellow,10,control,Post3,19/03/2024,7.5,4.4,,26,1000.4,101.768,20.8541,17,125.625,27,42.5424
E_10_4,Blue,E_10_4_Blue,10,exposed,Post3,19/03/2024,6.7,3.1,,27,1364.82,195.862,153.653,14,352.519,33,109.609
E_10_4,Orange,E_10_4_Orange,10,exposed,Post3,19/03/2024,7.2,3.7,,28,687.548,93.2598,15.3487,21,113.78,35,59.5595
E_10_4,Pink,E_10_4_Pink,10,exposed,Post3,19/03/2024,7.9,4.9,,29,419.986,54.5545,61.5615,12,119.619,17,77.2438
E_10_4,Yellow,E_10_4_Yellow,10,exposed,Post3,19/03/2024,8.4,6,,30,1900.1,223.056,161.828,39,393.893,82,180.346
C_10_5,Blue,C_10_5_Blue,10,control,Post3,19/03/2024,7.9,4.5,,31,2182.51,221.721,9.50949,27,236.736,47,64.8981
C_10_5,Orange,C_10_5_Orange,10,control,Post3,19/03/2024,8.1,5.5,DIED,MISSING,,,,,,,
C_10_5,Untagged,C_10_5_Untagged,10,control,Post3,19/03/2024,,,,32-UNTAG,2236.94,265.432,37.037,35,308.975,57,84.5844
C_10_5,Pink,C_10_5_Pink,10,control,Post3,19/03/2024,7.9,4.8,,33,1274.15,162.829,16.5165,33,187.854,53,81.4146
C_10_5,Yellow,C_10_5_Yellow,10,control,Post3,19/03/2024,7.7,4.7,,34,3446.11,294.293,12.5125,30,313.479,54,73.7402
E_10_5,Blue,E_10_5_Blue,10,exposed,Post3,19/03/2024,8.5,5.8,,35,1872.08,213.046,16.1828,60,245.578,87,106.273
E_10_5,Orange,E_10_5_Orange,10,exposed,Post3,19/03/2024,7,3.6,DIED,MISSING,,,,,,,
E_10_5,Pink,E_10_5_Pink,10,exposed,Post3,19/03/2024,6.8,3.2,DIED,MISSING,,,,,,,
E_10_5,Yellow,E_10_5_Yellow,10,exposed,Post3,19/03/2024,7.5,4.7,DIED,MISSING,,,,,,,
C_10_6,Blue,C_10_6_Blue,10,control,Post3,19/03/2024,7.7,4.4,,37,1208.13,157.491,25.6923,33,193.193,48,72.2388
C_10_6,Orange,C_10_6_Orange,10,control,Post3,19/03/2024,8.4,6.3,,38,3364.94,339.172,37.8711,29,382.715,55,88.4216
C_10_6,Pink,C_10_6_Pink,10,control,Post3,19/03/2024,7.5,4.7,,39,889.949,131.465,344.344,23,480.313,38,315.815
C_10_6,Yellow,C_10_6_Yellow,10,control,Post3,19/03/2024,8.0,5.6,,40,2255.03,288.955,70.0699,63,373.205,104,152.485
E_10_6,Blue,E_10_6_Blue,10,exposed,Post3,19/03/2024,7.6,5.2,,41,1000.24,163.997,18.5185,42,195.195,55,113.78
E_10_6,Orange,E_10_6_Orange,10,exposed,Post3,19/03/2024,7.2,3.9,,42,3630.28,471.804,37.037,22,513.012,45,74.0739
E_10_6,Pink,E_10_6_Pink,10,exposed,Post3,19/03/2024,7.5,4.2,,43,1792.21,196.863,6.17283,27,208.375,52,66.5664
E_10_6,Yellow,E_10_6_Yellow,10,exposed,Post3,19/03/2024,7.4,4.3,,44,416.842,54.0539,10.01,9,66.0659,13,29.3626
C_10_7,Blue,C_10_7_Blue,10,control,Post3,19/03/2024,6.7,2.9,,45,803.548,119.619,14.3477,15,136.97,28,56.8901
C_10_7,Orange,C_10_7_Orange,10,control,Post3,19/03/2024,6.7,3.2,,46,1909.27,239.072,21.1878,36,269.436,57,77.2438
C_10_7,Pink,C_10_7_Pink,10,control,Post3,19/03/2024,6.9,3.5,,47,1458.42,241.908,281.281,27,530.029,54,195.028
C_10_7,Yellow,C_10_7_Yellow,10,control,Post3,19/03/2024,7.0,3.3,,48,2278.49,257.924,11.011,43,280.947,77,90.0898
E_10_7,Blue,E_10_7_Blue,10,exposed,Post3,19/03/2024,7.8,5.0,,49,2259.49,294.794,31.5315,53,337.003,93,124.458
E_10_7,Orange,E_10_7_Orange,10,exposed,Post3,19/03/2024,8.6,7.2,,50,4040.23,500.5,60.8941,18,565.898,33,52.5525
E_10_7,Pink,E_10_7_Pink,10,exposed,Post3,19/03/2024,8.4,6.1,,51,1603.34,222.555,53.7203,33,285.118,59,105.272
E_10_7,Yellow,E_10_7_Yellow,10,exposed,Post3,19/03/2024,8.4,6.7,DIED,MISSING,,,,,,,
E_10_7,Yellow2,E_10_7_Yellow2,10,exposed,Post3,19/03/2024,6.9,2.8,,52,228.655,25.6923,0.834165,7,27.6943,11,13.8471
C_10_8,Blue,C_10_8_Blue,10,control,Post3,20/03/2024,8.5,6.0,,78,81.3235,18.3517,12.3457,8,33.3666,9,28.6953
C_10_8,Orange,C_10_8_Orange,10,control,Post3,20/03/2024,9.1,7.6,,77,1871.81,181.181,11.011,11,194.361,20,35.7023
C_10_8,Pink,C_10_8_Pink,10,control,Post3,20/03/2024,7.0,3.6,,55,2536.21,301.801,12.8462,41,325.325,71,84.7513
C_10_8,Yellow,C_10_8_Yellow,10,control,Post3,20/03/2024,8.4,6.1,,56,312.559,33.8671,2.16883,9,37.8711,12,17.6843
E_10_8,Blue,E_10_8_Blue,10,exposed,Post3,20/03/2024,8.1,5.5,,57,56.7251,12.8462,3.16983,5,16.8502,6,14.6813
E_10_8,Orange,E_10_8_Orange,10,exposed,Post3,20/03/2024,8.0,4.9,,58,730.768,82.7493,10.5105,10,95.9291,18,35.7023
E_10_8,Pink,E_10_8_Pink,10,exposed,Post3,20/03/2024,7.0,3.7,,59,963.586,122.789,34.5345,25,163.163,37,74.0739
