Tank,ColorID,ID,Temp,Treatment,Trial,Trial_date,Length,Weight,Notes,Ethovision_trial,DistMove,TimeMove,TimeNotMove,FreqArena,TimeArena,FreqPartial,TimePartial
E_14_7,Orange,E_14_7_Orange,14,exposed,Post2,16/03/2024,8.8,7,,MISSING,NA,NA,NA,NA,NA,NA,NA
E_14_7,Orange,E_14_7_Orange,14,exposed,Post3,19/03/2024,8.8,7,,47,3500.68,330.663,12.6793,34,350.683,57,76.5763
E_14_7,Orange,E_14_7_Orange,14,exposed,Post4,22/03/2024,8.8,7,,36,2672.45,274.941,11.5115,33,293.96,51,66.5664
E_14_7,Pink,E_14_7_Pink,14,exposed,Pre1,16/02/2024,8.2,5.7,,41,5353.38,440.606,11.1778,25,456.622,51,44.5445
E_14_7,Pink,E_14_7_Pink,14,exposed,Pre2,19/02/2024,8.2,5.7,,51,2667.77,269.602,32.5325,27,306.806,51,67.9011
E_14_7,Pink,E_14_7_Pink,14,exposed,Pre3,22/02/2024,8.2,5.7,,51,3034.38,313.479,13.8471,25,332.165,50,74.5744
E_14_7,Pink,E_14_7_Pink,14,exposed,Pre4,25/02/2024,8.2,5.7,,122,3103.52,346.846,45.2117,20,396.395,39,73.7402
E_14_7,Pink,E_14_7_Pink,14,exposed,Post1,14/03/2024,8.2,5.7,,48,675.74,73.2397,8.67532,16,86.5863,23,38.7053
E_14_7,Pink,E_14_7_Pink,14,exposed,Post2,16/03/2024,8.2,5.7,,43,3041.54,355.688,40.8741,30,403.402,57,72.7392
E_14_7,Pink,E_14_7_Pink,14,exposed,Post3,19/03/2024,8.2,5.7,,48,2255.9,209.042,8.17482,19,222.055,32,42.0419
E_14_7,Pink,E_14_7_Pink,14,exposed,Post4,22/03/2024,8.2,5.7,,37,1128.66,133.967,10.1768,32,151.484,48,71.5714
E_14_7,Yellow,E_14_7_Yellow,14,exposed,Pre1,16/02/2024,9,7.2,,42,2294.89,267.934,114.781,25,388.22,43,172.172
E_14_7,Yellow,E_14_7_Yellow,14,exposed,Pre2,19/02/2024,9,7.2,,52,1964.32,242.575,224.557,23,471.47,54,213.88
E_14_7,Yellow,E_14_7_Yellow,14,exposed,Pre3,22/02/2024,9,7.2,,52,2503.99,286.119,137.137,22,427.593,44,125.292
E_14_7,Yellow,E_14_7_Yellow,14,exposed,Pre4,25/02/2024,9,7.2,,123,2050.53,256.089,88.9221,33,351.851,58,146.146
E_14_7,Yellow,E_14_7_Yellow,14,exposed,Post1,14/03/2024,9,7.2,,Never Leaves,0,0,0,0,0,0,0
E_14_7,Yellow,E_14_7_Yellow,14,exposed,Post2,16/03/2024,9,7.2,,44,1500.78,164.498,17.017,25,187.02,46,54.7213
E_14_7,Yellow,E_14_7_Yellow,14,exposed,Post3,19/03/2024,9,7.2,,49,1416.08,143.143,12.012,30,164.331,52,72.4056
E_14_7,Yellow,E_14_7_Yellow,14,exposed,Post4,22/03/2024,9,7.2,DIED,MISSING,NA,NA,NA,NA,NA,NA,NA
E_14_8,Blue,E_14_8_Blue,14,exposed,Pre1,17/02/2024,6.1,2.4,,47,1244.78,122.122,10.3437,9,134.301,21,43.2098
E_14_8,Blue,E_14_8_Blue,14,exposed,Pre2,20/02/2024,6.1,2.4,,57,466.703,66.2328,107.774,22,180.013,31,111.611
E_14_8,Blue,E_14_8_Blue,14,exposed,Pre3,23/02/2024,6.1,2.4,,57,102.059,17.3507,83.7503,7,103.103,8,88.5884
E_14_8,Blue,E_14_8_Blue,14,exposed,Pre4,26/02/2024,6.1,2.4,,128,187.068,32.3656,7.50749,16,45.045,19,33.7003
E_14_8,Blue,E_14_8_Blue,14,exposed,Post1,14/03/2024,6.1,2.4,DIED,MISSING,NA,NA,NA,NA,NA,NA,NA
E_14_8,Blue,E_14_8_Blue,14,exposed,Post2,17/03/2024,6.1,2.4,DIED,MISSING,NA,NA,NA,NA,NA,NA,NA
E_14_8,Blue,E_14_8_Blue,14,exposed,Post3,20/03/2024,6.1,2.4,DIED,MISSING,NA,NA,NA,NA,NA,NA,NA
E_14_8,Blue,E_14_8_Blue,14,exposed,Post4,23/03/2024,6.1,2.4,DIED,MISSING,NA,NA,NA,NA,NA,NA,NA
E_14_8,Orange,E_14_8_Orange,14,exposed,Pre1,17/02/2024,6.7,3.1,,48,3161.23,388.888,62.8961,19,455.621,35,46.7133
E_14_8,Orange,E_14_8_Orange,14,exposed,Pre2,20/02/2024,6.7,3.1,,58,719.937,90.0898,5.67232,14,100.934,25,41.5414
E_14_8,Orange,E_14_8_Orange,14,exposed,Pre3,23/02/2024,6.7,3.1,,Never leaves,0,0,0,0,0,0,0
E_14_8,Orange,E_14_8_Orange,14,exposed,Pre4,26/02/2024,6.7,3.1,,129,829.363,93.2596,2.66933,16,100.767,24,38.0379
E_14_8,Orange,E_14_8_Orange,14,exposed,Post1,14/03/2024,6.7,3.1,,53,1732.03,190.523,4.17082,19,198.531,29,44.3776
E_14_8,Orange,E_14_8_Orange,14,exposed,Post2,17/03/2024,6.7,3.1,,49,608.818,69.4025,7.17382,12,79.4125,18,28.1948
E_14_8,Orange,E_14_8_Orange,14,exposed,Post3,20/03/2024,6.7,3.1,,54,48.1736,10.5105,8.00798,7,20.3536,9,18.8521
E_14_8,Orange,E_14_8_Orange,14,exposed,Post4,23/03/2024,6.7,3.1,,42,1037.63,120.453,8.34165,19,133.466,26,43.2097
E_14_8,Pink,E_14_8_Pink,14,exposed,Pre1,17/02/2024,6.4,2.6,,49,1889.24,307.64,100.1,27,413.579,53,187.187
E_14_8,Pink,E_14_8_Pink,14,exposed,Pre2,20/02/2024,6.4,2.6,,59,4129.37,358.691,5.33866,40,371.871,78,72.7392
E_14_8,Pink,E_14_8_Pink,14,exposed,Pre3,23/02/2024,6.4,2.6,,58,2029.53,223.723,18.018,19,246.579,37,43.5434
E_14_8,Pink,E_14_8_Pink,14,exposed,Pre4,26/02/2024,6.4,2.6,,130,3258.7,345.011,6.84015,31,359.525,55,68.0679
E_14_8,Pink,E_14_8_Pink,14,exposed,Post1,14/03/2024,6.4,2.6,,54,2109.06,208.541,3.67033,21,217.217,40,43.7102
E_14_8,Pink,E_14_8_Pink,14,exposed,Post2,17/03/2024,6.4,2.6,,50,2486.03,232.232,2.33566,38,241.908,69,61.0609
E_14_8,Pink,E_14_8_Pink,14,exposed,Post3,20/03/2024,6.4,2.6,,55,2401.56,198.031,1.66833,29,205.538,50,47.0469
E_14_8,Pink,E_14_8_Pink,14,exposed,Post4,23/03/2024,6.4,2.6,,43,1120.86,103.103,1.16783,21,108.275,35,36.7033
E_14_8,Yellow,E_14_8_Yellow,14,exposed,Pre1,17/02/2024,6.6,3,,50,2619.66,270.937,34.0339,15,307.64,32,60.5604
E_14_8,Yellow,E_14_8_Yellow,14,exposed,Pre2,20/02/2024,6.6,3,,60,3900.84,393.893,26.6933,37,427.427,73,96.2628
E_14_8,Yellow,E_14_8_Yellow,14,exposed,Pre3,23/02/2024,6.6,3,,59,3027.84,321.654,174.508,29,503.002,56,186.019
E_14_8,Yellow,E_14_8_Yellow,14,exposed,Pre4,26/02/2024,6.6,3,,131,1941.64,264.431,98.2648,34,370.87,62,169.002
E_14_8,Yellow,E_14_8_Yellow,14,exposed,Post1,14/03/2024,6.6,3,,55,1366.4,141.975,16.3497,31,165.332,49,70.5704
E_14_8,Yellow,E_14_8_Yellow,14,exposed,Post2,17/03/2024,6.6,3,,51,605.416,65.2318,10.8442,11,78.5784,18,34.5345
E_14_8,Yellow,E_14_8_Yellow,14,exposed,Post3,20/03/2024,6.6,3,,56,13.1527,2.66933,9.34266,1,12.1788,1,12.1788
E_14_8,Yellow,E_14_8_Yellow,14,exposed,Post4,23/03/2024,6.6,3,,44,1744.05,171.671,13.3467,32,193.36,54,83.5834
E_14_9,Blue,E_14_9_Blue,14,exposed,Pre1,17/02/2024,9.4,8.5,,53,3582.38,394.06,28.8621,23,427.593,50,55.3886
E_14_9,Blue,E_14_9_Blue,14,exposed,Pre2,20/02/2024,9.4,8.5,,64,4163.9,417.75,27.5275,34,451.951,64,90.7573
E_14_9,Blue,E_14_9_Blue,14,exposed,Pre3,23/02/2024,9.4,8.5,,64,2379.08,294.627,46.3796,38,348.681,64,120.787
E_14_9,Blue,E_14_9_Blue,14,exposed,Pre4,26/02/2024,9.4,8.5,,136,2615.88,306.806,32.6993,31,345.178,54,81.7483
E_14_9,Blue,E_14_9_Blue,14,exposed,Post1,14/03/2024,9.4,8.5,,58,2529.2,305.305,68.0679,42,383.049,72,143.477
E_14_9,Blue,E_14_9_Blue,14,exposed,Post2,17/03/2024,9.4,8.5,,54,2706.55,303.97,62.7293,42,376.042,77,154.488
E_14_9,Blue,E_14_9_Blue,14,exposed,Post3,20/03/2024,9.4,8.5,,59,2812.9,331.498,35.8691,34,375.542,65,104.104
E_14_9,Blue,E_14_9_Blue,14,exposed,Post4,23/03/2024,9.4,8.5,,48,2874.85,368.701,63.8971,27,438.771,51,115.949
E_14_9,Orange,E_14_9_Orange,14,exposed,Pre1,17/02/2024,8.5,6.4,,Never Leaves,0,0,0,0,0,0,0
E_14_9,Orange,E_14_9_Orange,14,exposed,Pre2,20/02/2024,8.5,6.4,,65,2508.3,252.919,41.2078,44,304.804,69,138.805
E_14_9,Orange,E_14_9_Orange,14,exposed,Pre3,23/02/2024,8.5,6.4,,65,4719.17,441.44,13.8471,30,461.46,60,87.0868
E_14_9,Orange,E_14_9_Orange,14,exposed,Pre4,26/02/2024,8.5,6.4,,137,2819.78,304.137,78.5783,34,389.388,57,130.63
E_14_9,Orange,E_14_9_Orange,14,exposed,Post1,14/03/2024,8.5,6.4,,59,2256.44,266.432,85.7522,34,360.359,57,143.643
E_14_9,Orange,E_14_9_Orange,14,exposed,Post2,17/03/2024,8.5,6.4,,55,3088.25,318.484,83.917,25,408.574,47,115.782
E_14_9,Orange,E_14_9_Orange,14,exposed,Post3,20/03/2024,8.5,6.4,,60,4347.26,388.888,57.5574,25,452.952,52,98.4315
E_14_9,Orange,E_14_9_Orange,14,exposed,Post4,23/03/2024,8.5,6.4,,49,1590.66,206.539,50.7172,45,267.1,70,146.313
E_14_9,Pink,E_14_9_Pink,14,exposed,Pre1,17/02/2024,8.4,6.3,,54,572.981,56.3896,35.7023,13,96.4295,23,61.895
E_14_9,Pink,E_14_9_Pink,14,exposed,Pre2,20/02/2024,8.4,6.3,,66,1828.86,151.651,3.67033,18,158.825,31,41.7082
E_14_9,Pink,E_14_9_Pink,14,exposed,Pre3,23/02/2024,8.4,6.3,,66,1431.91,154.154,5.00499,20,164.831,34,61.3945
E_14_9,Pink,E_14_9_Pink,14,exposed,Pre4,26/02/2024,8.4,6.3,,138,3592.67,318.151,13.013,27,337.003,53,72.0719
E_14_9,Pink,E_14_9_Pink,14,exposed,Post1,14/03/2024,8.4,6.3,,60,3266.33,317.15,15.8491,15,336.502,27,40.8741
E_14_9,Pink,E_14_9_Pink,14,exposed,Post2,17/03/2024,8.4,6.3,,56,445.832,38.2048,3.83716,4,43.2097,8,15.1818
E_14_9,Pink,E_14_9_Pink,14,exposed,Post3,20/03/2024,8.4,6.3,,61,763.993,83.5833,1.16783,18,88.4215,27,38.0379
E_14_9,Pink,E_14_9_Pink,14,exposed,Post4,23/03/2024,8.4,6.3,,50,221.168,22.022,1.001,4,24.1908,7,8.84215
E_14_9,Yellow,E_14_9_Yellow,14,exposed,Pre1,17/02/2024,8.9,7.1,,Never Leaves,0,0,0,0,0,0,0
E_14_9,Yellow,E_14_9_Yellow,14,exposed,Pre2,20/02/2024,8.9,7.1,,67,385.309,40.7073,118.285,4,159.659,8,132.466
E_14_9,Yellow,E_14_9_Yellow,14,exposed,Pre3,23/02/2024,8.9,7.1,,67,3234.54,365.031,72.5724,22,441.941,46,122.289
E_14_9,Yellow,E_14_9_Yellow,14,exposed,Pre4,26/02/2024,8.9,7.1,,139,3688.88,409.742,48.3816,21,461.627,52,80.4136
E_14_9,Yellow,E_14_9_Yellow,14,exposed,Post1,14/03/2024,8.9,7.1,,61,1127.47,150.15,180.347,14,334,26,215.882
E_14_9,Yellow,E_14_9_Yellow,14,exposed,Post2,17/03/2024,8.9,7.1,,57,3048.17,335.835,164.164,25,504.17,54,152.652
E_14_9,Yellow,E_14_9_Yellow,14,exposed,Post3,20/03/2024,8.9,7.1,,62,2331.4,271.771,216.216,20,491.657,42,74.0739
E_14_9,Yellow,E_14_9_Yellow,14,exposed,Post4,23/03/2024,8.9,7.1,,51,145.924,12.6793,565.731,1,578.578,2,572.905
